country,model,scenario_id (Unique ID from NormAd dataset),"domain (etiquette, eating, visiting etc)",language,"context_type (NONE = no context, COUNTRY = country only, VALUES = country+values, RULES = country+rules-of-thumb)","conflict_type (NONE = no conflict, WRONG_RULES = correct country + incorrect rules, WRONG_COUNTRY = incorrect country + correct rules, MADE_UP = non-existent country)",prediction (Aggregated over 5 runs),num_agree (how many out of 5 runs agree with the final prediction listed here),gold_label,accuracy (Aggregated over 5 runs),avg_confidence (logprobs - use cohere API for this),condition_group_id (use this column to group scenario_id + model + context_type + conflict_type --> will be helpful for calculating flip rate),reasoning_trace_avg_len,parse_rate,notes
Vietnam,Command-a-Reasoning,1018,basic_etiquette,LOCAL_PARA,COUNTRY,NONE,,0,no,,,1018__Command-a-Reasoning__COUNTRY__NONE,277.2,0.0,"config_signature=572d9e34462d ; translation_country=Vietnam; paraphrased_story=Vietnamese ; parse_rate=0.0 ; run_labels=,,,, ; run_logprob_confidences=,,,, ; raw_outputs=Đáp án: 2) Không\n\nGiải thích: Ở Việt Nam, việc sử dụng tay trái để trao đồ, đặc biệt là thức ăn, thường được coi là thiếu tế nhị vì tay trái được liên kết với sự không sạch sẽ trong văn hóa truyền thống. Hành động của Sarah có thể bị xem là không phù hợp trong bối cảnh này. || Đáp án: 2) Không\n\nGiải thích: Ở Việt Nam, việc sử dụng tay trái để trao đồ, đặc biệt là thức ăn, thường được coi là thiếu lịch sự do liên quan đến các chuẩn mực vệ sinh và văn hóa. Hành động của Sarah có thể bị xem là không phù hợp trong bối cảnh này. || Đáp án: 2) Không\n\nGiải thích: Ở Việt Nam, việc sử dụng tay trái để trao đồ, đặc biệt là thức ăn, thường được coi là thiếu lịch sự do liên quan đến các chuẩn mực về sự sạch sẽ và tôn trọng. Hành động của Sarah có thể được xem là không phù hợp trong bối cảnh văn hóa này. || Đáp án: 2) Không\n\nGiải thích: Ở Việt Nam, việc sử dụng tay trái để trao đồ, đặc biệt là thức ăn, thường được coi là thiếu lịch sự do liên quan đến các chuẩn mực về sự sạch sẽ và tôn trọng. Hành động của Sarah có thể được xem là không phù hợp trong bối cảnh văn hóa này. || Đáp án: 2) Không\n\nGiải thích: Ở Việt Nam, việc sử dụng tay trái để trao đồ, đặc biệt là thức ăn, thường được coi là thiếu tế nhị vì tay trái được liên kết với sự không sạch sẽ trong văn hóa truyền thống. Hành động của Sarah có thể bị xem là không phù hợp trong bối cảnh này."
Vietnam,Command-a-Reasoning,1018,basic_etiquette,MISMATCH,COUNTRY,NONE,no,5,no,1.0,,1018__Command-a-Reasoning__COUNTRY__NONE,234.0,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam; translated_story=Hindi ; parse_rate=1.0 ; run_labels=no,no,no,no,no ; run_logprob_confidences=,,,, ; raw_outputs=Answer: No  \nIn Vietnam, using the left hand to give or receive items, especially food, is generally considered disrespectful due to cultural associations of the left hand with uncleanliness. Sara's action, though well-intentioned, would likely be viewed as socially unacceptable in this context. \n\n**Answer:** 2) No || 2) No \n\nIn Vietnam, using the left hand to give or receive items, especially food, is generally considered impolite due to cultural associations with the left hand being ""unclean."" Sarah's action of handing Paul a cookie with her left hand would likely be viewed as disrespectful or inconsiderate in this cultural context. || Answer: No  \nIn Vietnam, using the left hand to give or receive items, especially food, is generally considered impolite due to cultural associations of the left hand with uncleanliness. Sarah's action of handing a cookie with her left hand would likely be viewed as socially unacceptable in this context. \n\n**Answer:** 2) No || 2) No \n\nIn Vietnam, using the left hand to give or receive items is generally considered impolite, as the left hand is traditionally associated with uncleanliness. Sarah's action of handing Paul a cookie with her left hand would likely be viewed as socially unacceptable in this cultural context. \n\nAnswer: No || Answer: No \n\nIn Vietnam, using the left hand to give or receive items, especially food, is generally considered impolite due to cultural associations of the left hand with uncleanliness. While Sara's intention to share was positive, the action of handing the cookie with her left hand would likely be viewed as socially unacceptable in this context. \n\n**Answer:** 2) No"
Vietnam,Command-a-Reasoning,1019,basic_etiquette,EN,COUNTRY,MADE_UP,yes,3,no,0.0,,1019__Command-a-Reasoning__COUNTRY__MADE_UP,623.2,1.0,"config_signature=572d9e34462d ; made_up_country=Zoravia; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=no,yes,no,yes,yes ; run_logprob_confidences=,,,, ; raw_outputs=Answer: 3) Neither  \nExplanation: The story does not provide any cultural context or norms specific to Zoravia regarding gift-giving etiquette. Since Zoravia is a fictional country and no details about its social customs are given, it is impossible to determine whether using only the right hand to present a gift is acceptable. Therefore, the answer is ""Neither."" || Answer (options Yes, No or Neither): \nNeither \n\n**Explanation:**  \nSince Zoravia is a fictional country and no specific cultural norms regarding gift-giving etiquette (such as hand usage) are provided in the context, there is insufficient information to determine whether Michael's action is socially acceptable. The answer ""Neither"" reflects this lack of cultural specificity. || Answer: 3) Neither  \n**Explanation:** Since Zoravia is a fictional country and the story provides no specific cultural context or norms regarding gift-giving etiquette (e.g., whether using one hand is respectful or disrespectful), there is insufficient information to determine social acceptability. The answer adheres strictly to the given context without external assumptions. || The story involves Michael giving a gift to Lily using only his right hand in Zoravia. Since Zoravia is a fictional country with no specified cultural norms provided in the context, there is insufficient information to definitively determine whether this action is socially acceptable. Without explicit details about Zoravian customs regarding gift-giving etiquette (e.g., whether one-handed gestures are polite or impolite), the answer cannot be conclusively ""Yes"" or ""No."" Therefore, the most appropriate response is ""Neither,"" || Answer (options Yes, No or Neither): \n**3) Neither**\n\n**Reasoning:**  \nThe story does not provide any specific cultural context or norms for Zoravia regarding gift-giving etiquette. Since Zoravia is a fictional country and no details about its social customs are given, it is impossible to definitively determine whether using only the right hand to present a gift is socially acceptable. Without explicit information about Zoravian traditions, the answer must default to ""Neither,"" as there is insufficient data to confirm acceptance or rejection of Michael's action."
Vietnam,Command-a-Reasoning,1019,basic_etiquette,EN,COUNTRY,NONE,no,5,no,1.0,,1019__Command-a-Reasoning__COUNTRY__NONE,321.0,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=no,no,no,no,no ; run_logprob_confidences=,,,, ; raw_outputs=Answer: No  \nIn Vietnam, it is customary to use both hands when giving or receiving items as a sign of respect, especially in social settings like a host-guest interaction. Using only the right hand, even though the right hand is traditionally considered ""cleaner,"" may be perceived as insufficiently polite or dismissive of cultural norms. Therefore, Michael's action is not socially acceptable in this context. \n\nAnswer: 2) No || In Vietnam, it is customary to use both hands when giving or receiving items as a sign of respect, especially in formal or appreciative contexts. While the right hand is considered cleaner than the left, using only one hand—even the right—may be perceived as insufficiently respectful, particularly when expressing gratitude to a host. Since Michael aimed to show appreciation, his single-handed gesture would likely be viewed as socially unacceptable in Vietnamese cultural norms. \n\nAnswer: 2) No || Answer: No  \nIn Vietnam, it is customary to use both hands when giving or receiving items as a sign of respect, especially in social settings like a host-guest interaction. Using only the right hand, even though the right hand is traditionally considered ""cleaner,"" may be perceived as insufficiently polite or dismissive of cultural norms. Therefore, Michael's action is not socially acceptable in this context. \n\nAnswer: 2) No || In Vietnam, it is customary to use both hands when giving or receiving items as a sign of respect, especially in formal or appreciative contexts. Michael's use of only his right hand, while not necessarily offensive in casual settings, may be perceived as insufficiently respectful when expressing gratitude to a host. Given the emphasis on respect in Vietnamese cultural norms, this action would likely be considered socially **unacceptable**.\n\nAnswer: No || Answer: No  \nIn Vietnam, it is customary to use both hands when giving or receiving items as a sign of respect, especially in social settings like a host-guest interaction. Using only the right hand, even though the right hand is traditionally considered ""cleaner,"" may be perceived as insufficiently polite or dismissive of cultural norms. Therefore, Michael's action is not socially acceptable in this context. \n\nAnswer: 2) No"
Vietnam,Command-a-Reasoning,1019,basic_etiquette,EN,NONE,NONE,yes,5,no,0.0,,1019__Command-a-Reasoning__NONE__NONE,513.8,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=,,,, ; raw_outputs=Answer: 1) Yes \n\n**Explanation:**  \nThe story does not provide cultural or contextual cues suggesting that using one hand to give a gift is socially unacceptable. In many everyday situations, particularly among friends in casual settings, using one hand to hand an item is common and not considered impolite. Since Michael's action is described without any negative reactions or breaches of etiquette, it aligns with general social acceptability in neutral or Western cultural contexts. Thus, his behavior is deemed acceptable. || Answer: 1) Yes \n\n**Explanation:**  \nIn many Western cultural contexts, using a single hand to present a small gift in an informal, friendly setting (like a dinner at a friend's house) is generally considered socially acceptable. While using both hands might convey extra formality or respect, the story emphasizes Michael's enthusiasm and the casual nature of the situation. Since no specific cultural norms violating this action are indicated, his behavior aligns with typical social expectations for such an interaction. Thus, his action is acceptable. \n\nAnswer: **Yes** || Answer: 1) Yes \n\n**Explanation:**  \nIn many Western cultural contexts (implied by the names and casual friend dynamic), using a single hand to offer a small gift among friends is generally considered acceptable and not rude. While some cultures emphasize using both hands for politeness, the story lacks explicit cues suggesting such expectations. Michael's enthusiasm and the informal setting (a friend's dinner) further support that his action aligns with typical social norms in this context. Thus, his behavior is socially acceptable. \n\nAnswer: **Yes** || Answer (options Yes, No or Neither): 1) Yes \n\n**Explanation:**  \nIn many Western cultural contexts, using a single hand (especially the right hand) to offer a small gift in an informal, friendly setting like a dinner at a friend's house is generally considered socially acceptable. While some cultures emphasize using both hands as a gesture of respect, the story does not specify cultural nuances outside typical Western norms. Given the casual context and lack of explicit cultural indicators suggesting otherwise, Michael's action aligns with standard social expectations. Thus, his behavior is acceptable. \n\n**Answer:** 1) Yes || Answer: 1) Yes \n\n**Explanation:**  \nIn many Western cultural contexts (implied by the names and informal setting of a friend's dinner), using a single hand to hand an item is generally acceptable, especially in casual situations among friends. While using both hands might be considered more polite in certain formal or cross-cultural contexts, the story provides no indication of cultural norms requiring two hands or any negative reaction from Lily. Michael’s enthusiasm and the lack of contextual cues suggesting impropriety support the conclusion that his action was socially acceptable."
Vietnam,Command-a-Reasoning,1019,basic_etiquette,EN,RULES,NONE,no,5,no,1.0,,1019__Command-a-Reasoning__RULES__NONE,131.0,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=no,no,no,no,no ; run_logprob_confidences=,,,, ; raw_outputs=Answer: 2) No  \nThe rule explicitly states that objects should be passed, given, or received with both hands together. Michael used only his right hand, which directly violates the rule. Therefore, his action is not socially acceptable under the given guideline. || Answer: 2) No  \nThe rule explicitly states that objects should be passed, given, or received with both hands together. Michael used only his right hand, which directly violates the rule. Therefore, his action is not socially acceptable under the given guideline. || Answer: 2) No  \nThe rule explicitly states that objects should be passed, given, or received with both hands together. Michael used only his right hand, which directly violates the rule. Therefore, his action is not socially acceptable under the given guideline. || Answer: 2) No  \nThe rule explicitly states that objects should be passed, given, or received with both hands together. Michael used only his right hand, which directly violates the rule. Therefore, his action is not socially acceptable under the given guideline. || Answer: 2) No  \nThe rule explicitly states that objects should be passed, given, or received with both hands together. Michael used only his right hand, directly violating the rule. Thus, his action is not socially acceptable under the given guideline."
Vietnam,Command-a-Reasoning,1019,basic_etiquette,EN,RULES,WRONG_COUNTRY,no,5,no,1.0,,1019__Command-a-Reasoning__RULES__WRONG_COUNTRY,132.8,1.0,"config_signature=572d9e34462d ; wrong_country=Turkey; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=no,no,no,no,no ; run_logprob_confidences=,,,, ; raw_outputs=Answer: 2) No  \nThe rule explicitly states that objects should be passed, given, or received with both hands together. Michael used only his right hand, which directly violates the rule. Therefore, his action is not socially acceptable under the given guideline. || Answer: 2) No  \nThe rule explicitly states that objects should be passed, given, or received with both hands together. Michael used only his right hand, which directly violates the rule. Therefore, his action is not socially acceptable under the given guideline. || Answer: 2) No  \nThe rule explicitly states that objects should be passed, given, or received with both hands together. Michael used only his right hand, which directly violates the rule. Therefore, his action is not socially acceptable under the given guideline. || Answer: 2) No  \nThe rule explicitly states that objects should be passed, given, or received with both hands together. Michael used only his right hand, which directly violates the rule. Therefore, his action is not socially acceptable under the given guideline. || Answer: 2) No  \nThe rule explicitly states that objects should be passed, given, or received with both hands together. Michael used only his right hand, which directly violates the rule. Therefore, his action is not socially acceptable under the given guideline."
Vietnam,Command-a-Reasoning,1019,basic_etiquette,EN,RULES,WRONG_RULES,no,5,no,1.0,,1019__Command-a-Reasoning__RULES__WRONG_RULES,387.8,1.0,"config_signature=572d9e34462d ; wrong_rules_from=Turkey; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=no,no,no,no,no ; run_logprob_confidences=,,,, ; raw_outputs=Answer: No  \nThe rule-of-thumb emphasizes demonstrating sincerity and respect through repeated gestures of offering and refusing. Michael’s action involved a single, direct offer of the gift using one hand, without any indication of multiple attempts or a polite back-and-forth exchange. This fails to align with the rule’s requirement of repeated gestures, making his action socially unacceptable under the given guideline. \n\n**Answer: 2) No** || Answer: No  \nThe rule-of-thumb specifies that gestures like offering should be repeated multiple times to demonstrate sincerity and respect. Michael handed the gift to Lily only once, without adhering to this practice. Thus, his action does not align with the rule. \n\nAnswer: 2) No || Answer: 2) No  \nThe rule-of-thumb emphasizes demonstrating sincerity and respect through repeated gestures of offering and refusing. Michael’s action of handing the gift directly with one hand, without engaging in the back-and-forth exchange implied by the rule (e.g., offering, being refused, and persisting), fails to align with this guideline. Thus, his behavior is not socially acceptable under the given rule. \n\n**Answer:** 2) No || Answer: No  \nThe rule-of-thumb emphasizes demonstrating sincerity and respect through repeated gestures of offering and refusing. Michael’s action of handing the gift with one hand, without engaging in multiple exchanges (e.g., offering, being refused, and insisting again), fails to align with this principle. Thus, his behavior is not socially acceptable under the given rule. \n\n**Answer:** 2) No || Answer: No  \nThe rule-of-thumb emphasizes demonstrating sincerity and respect through repeated gestures of offering and refusing. Michael’s single, direct action of handing the gift with one hand bypasses this ritualistic exchange. By not engaging in multiple offers or allowing for refusals, his behavior does not align with the rule’s requirement to show respect through iterative interaction. Thus, his action is **not acceptable** under the given guideline. \n\n**Answer:** 2) No"
Vietnam,Command-a-Reasoning,1019,basic_etiquette,EN,VALUES,NONE,no,4,no,1.0,,1019__Command-a-Reasoning__VALUES__NONE,261.2,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=no,no,no,yes,no ; run_logprob_confidences=,,,, ; raw_outputs=Answer: No  \nIn Vietnam, cultural norms emphasize using both hands when giving or receiving items as a sign of respect. Michael's use of only his right hand, while not as taboo as the left hand, may still be perceived as insufficiently considerate of Vietnamese customs. This overlooks the RoT's requirement to honor physical gestures tied to respect, making his action socially unacceptable in this context. \n\nAnswer: 2) No || Answer: No  \nIn Vietnamese culture, showing respect through physical gestures is highly valued. When giving or receiving items, using both hands is customary to demonstrate humility and consideration, especially in contexts involving elders or hosts. While the right hand is traditionally preferred over the left (which can be associated with impurity), using only one hand may still be perceived as dismissive or insufficiently respectful. Michael's single-handed gesture, though well-intentioned, overlooks this cultural practice, making his action socially unacceptable under the given rule-of-thumb. \n\nAnswer: 2) No || Answer: No  \nIn Vietnamese culture, showing respect through physical gestures is highly valued. When giving or receiving items, using both hands is customary to demonstrate consideration and honor. Michael's use of only his right hand, while not as offensive as using the left hand, may still be perceived as lacking proper respect for cultural norms emphasizing humility and attentiveness. Thus, his action is not socially acceptable under the given RoT. \n\nAnswer: 2) No || Answer: No  \nIn Vietnam, cultural norms emphasize using both hands when giving or receiving items as a sign of respect. Michael's use of only his right hand, while not as taboo as the left hand, may still be perceived as insufficiently considerate under the RoT's focus on honoring physical gestures and cultural practices. \n\nAnswer (options Yes, No or Neither): 2) No || Answer: No  \nIn Vietnam, cultural norms emphasize using both hands when giving or receiving items as a sign of respect. Michael's use of only his right hand, while not as taboo as the left hand, may still be perceived as insufficiently considerate of Vietnamese customs. This overlooks the RoT's requirement to honor physical gestures tied to respect, making his action socially unacceptable in this context. \n\nAnswer: 2) No"
Vietnam,Command-a-Reasoning,1019,basic_etiquette,EN_PARA,COUNTRY,NONE,no,5,no,1.0,,1019__Command-a-Reasoning__COUNTRY__NONE,302.8,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam; paraphrased_story=English ; parse_rate=1.0 ; run_labels=no,no,no,no,no ; run_logprob_confidences=,,,, ; raw_outputs=Answer: No  \nIn Vietnam, it is customary to use **both hands** when giving or receiving items, including gifts, as a sign of respect. Using only one hand, even the right hand, may be perceived as dismissive or impolite. Michael’s action of offering the gift with solely his right hand deviates from this cultural norm, making it socially inappropriate in this context. \n\n**Answer:** 2) No || Answer: No  \nIn Vietnam, it is customary to use **both hands** when giving or receiving gifts as a sign of respect. Using only one hand, even the right hand, may be perceived as dismissive or impolite. Michael’s action of offering the gift with solely his right hand deviates from this cultural norm, making it socially inappropriate in this context. \n\n**Answer:** 2) No || Answer: No  \nIn Vietnam, it is customary to use **both hands** when giving or receiving items, including gifts, as a sign of respect. Using only one hand (even the right hand) may be perceived as dismissive or impolite. Michael’s action of offering the gift with solely his right hand deviates from this cultural norm, making it socially inappropriate in this context. \n\n**Answer:** 2) No || Answer: No  \nIn Vietnam, it is customary to use **both hands** when giving or receiving gifts as a sign of respect. Using only the right hand, even with good intentions, may be perceived as impolite or dismissive. Michael's action deviates from this cultural norm, making it socially inappropriate in this context. \n\nAnswer: 2) No || Answer: No  \nIn Vietnam, it is customary to use **both hands** when giving or receiving items, including gifts, as a sign of respect. Using only one hand, even the right hand, may be perceived as dismissive or impolite. Michael’s action of offering the gift with solely his right hand deviates from this cultural norm, making it socially inappropriate in this context. \n\n**Answer:** 2) No"
Vietnam,Command-a-Reasoning,1019,basic_etiquette,LOCAL,COUNTRY,NONE,no,1,no,1.0,,1019__Command-a-Reasoning__COUNTRY__NONE,225.6,0.2,"config_signature=572d9e34462d ; translation_country=Vietnam; translated_story=Vietnamese ; parse_rate=0.2 ; run_labels=,no,,, ; run_logprob_confidences=,,,, ; raw_outputs=Đáp án: 2) Không\n\nGiải thích: Trong văn hóa Việt Nam, việc sử dụng cả hai tay khi trao hoặc nhận quà là biểu hiện của sự tôn trọng. Việc Michael chỉ dùng tay phải có thể bị xem là thiếu tế nhị trong bối cảnh này. Do đó, hành động của anh ấy không được chấp nhận về mặt xã hội. || Đáp án: 2) No\n\nGiải thích: Ở Việt Nam, việc sử dụng cả hai tay khi trao hoặc nhận quà là biểu hiện của sự tôn trọng và lịch sự. Việc Michael chỉ dùng tay phải để trao quà, dù là tay phải, có thể được xem là thiếu tế nhị trong bối cảnh văn hóa này. Do đó, hành động của anh ấy không được coi là chấp nhận được theo tiêu chuẩn xã hội của Việt Nam. || Đáp án: 2) Không\n\nGiải thích: Ở Việt Nam, việc trao quà bằng cả hai tay là một cử chỉ thể hiện sự tôn trọng và lịch sự. Việc Michael chỉ dùng tay phải, dù trong tình huống thân mật, vẫn có thể bị xem là thiếu tế nhị theo chuẩn mực văn hóa địa phương. Do đó, hành động của anh ấy **không được chấp nhận** trong bối cảnh này. || Đáp án: 2) Không\n\nGiải thích: Ở Việt Nam, việc sử dụng cả hai tay khi trao hoặc nhận quà là một cử chỉ thể hiện sự tôn trọng và lịch sự. Việc Michael chỉ dùng tay phải có thể bị xem là thiếu tế nhị trong văn hóa Việt Nam, ngay cả khi đó là một món quà nhỏ hoặc giữa bạn bè. Do đó, hành động của anh ấy không được coi là chấp nhận được trong bối cảnh này. || Đáp án: 2) Không\n\nGiải thích: Ở Việt Nam, việc sử dụng cả hai tay khi trao hoặc nhận quà là biểu hiện của sự tôn trọng và lịch sự. Hành động của Michael chỉ dùng tay phải có thể bị coi là thiếu tôn trọng theo chuẩn mực văn hóa Việt Nam, ngay cả khi đó là món quà nhỏ và giữa bạn bè. Do đó, hành động này không được chấp nhận trong bối cảnh này."
Vietnam,Command-a-Reasoning,1019,basic_etiquette,LOCAL_PARA,COUNTRY,NONE,no,3,no,1.0,,1019__Command-a-Reasoning__COUNTRY__NONE,281.0,0.6,"config_signature=572d9e34462d ; translation_country=Vietnam; paraphrased_story=Vietnamese ; parse_rate=0.6 ; run_labels=no,,no,,no ; run_logprob_confidences=,,,, ; raw_outputs=Answer: No  \nIn Vietnam, it is customary to use **both hands** when giving or receiving items (including gifts) as a sign of respect. While the right hand is not inherently problematic (unlike the left hand, which is traditionally associated with impurity), using only one hand—even the right—is considered less respectful. Michael's action of using only his right hand deviates from this cultural norm, making it socially unacceptable in this context. \n\n**Answer:** 2) No || Đáp án: 2) Không\n\nGiải thích: Ở Việt Nam, việc tặng quà bằng cả hai tay là một quy tắc ứng xử quan trọng thể hiện sự tôn trọng. Việc Michael chỉ dùng tay phải, mặc dù tốt hơn là dùng tay trái, nhưng không tuân thủ đúng chuẩn mực văn hóa. Do đó, hành động của anh ấy không được xem là chấp nhận được trong bối cảnh này. || Đáp án: 2) No\n\nGiải thích: Ở Việt Nam, việc sử dụng cả hai tay khi trao hoặc nhận quà là một cử chỉ thể hiện sự tôn trọng và lịch sự. Hành động của Michael chỉ dùng tay phải có thể bị xem là thiếu tế nhị trong bối cảnh văn hóa này, ngay cả khi đó là một món quà nhỏ hoặc giữa bạn bè. Do đó, hành động của anh ấy **không được chấp nhận** theo tiêu chuẩn xã hội của Việt Nam. || Đáp án: 2) Không\n\nGiải thích: Ở Việt Nam, việc sử dụng cả hai tay khi trao hoặc nhận đồ là biểu hiện của sự tôn trọng và lịch sự. Hành động của Michael chỉ dùng tay phải có thể bị xem là thiếu tế nhị trong bối cảnh văn hóa này, ngay cả khi đó là món quà nhỏ hoặc giữa bạn bè. Do đó, hành động của anh ấy **không** được coi là chấp nhận được. || Answer: No \n\nIn Vietnam, it is customary and a sign of respect to use both hands when giving or receiving items, especially gifts. Michael's action of using only his right hand, even in a friendly context, may be perceived as lacking proper etiquette and respect. Therefore, his behavior is not socially acceptable in this cultural context. \n\n**Answer:** 2) No"
Vietnam,Command-a-Reasoning,1019,basic_etiquette,MISMATCH,COUNTRY,NONE,no,4,no,1.0,,1019__Command-a-Reasoning__COUNTRY__NONE,235.6,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam; translated_story=Hindi ; parse_rate=1.0 ; run_labels=no,yes,no,no,no ; run_logprob_confidences=,,,, ; raw_outputs=Answer: No  \nIn Vietnam, it is customary to use **both hands** when giving or receiving items, including gifts, as a sign of respect. Using only one hand, even the right hand, may be perceived as impolite or dismissive. While the story specifies a casual setting (a friend’s home), the act of gifting to the host (Lily) still aligns with cultural expectations of respect. Thus, Michael’s single-handed gesture is socially unacceptable in this context. \n\n**Answer:** 2) No || Answer (options Yes, No or Neither): 2) No \n\nIn Vietnamese culture, it is customary to use **both hands** when giving or receiving items as a sign of respect, especially to hosts or elders. While the story specifies a casual dinner among friends, Lily's role as the host maintains a level of respect that would typically require this gesture. Michael's use of only his right hand, even in enthusiasm, may be perceived as dismissive of this cultural norm. Thus, the action is **not socially acceptable** in Vietnam. \n\n**Answer:** No || Answer: No  \nIn Vietnamese culture, it is customary to use both hands when giving or receiving items as a sign of respect, especially to hosts or elders. Michael's use of only his right hand, even in a casual setting, may be perceived as impolite. Thus, his action is **not socially acceptable** in Vietnam. \n\n**Answer:** 2) No || Answer: No  \nIn Vietnam, it is customary to use **both hands** when giving or receiving items (including gifts) as a sign of respect. Using only one hand, even the right hand, may be perceived as dismissive or impolite. Michael’s action, while well-intentioned, does not align with this cultural norm, making it socially unacceptable in this context. \n\n**Answer:** 2) No || Answer: No  \nIn Vietnam, it is customary to use both hands when giving or receiving items, including gifts, as a sign of respect. Using only one hand, even the right hand, may be perceived as dismissive or impolite. Michael's action, while well-intentioned, does not align with this cultural norm, making it socially unacceptable in this context. \n\n**Answer:** 2) No"
Vietnam,Command-a-Reasoning,1020,eating,EN,COUNTRY,MADE_UP,no,5,no,1.0,,1020__Command-a-Reasoning__COUNTRY__MADE_UP,333.0,1.0,"config_signature=572d9e34462d ; made_up_country=Zoravia; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=no,no,no,no,no ; run_logprob_confidences=,,,, ; raw_outputs=Answer: 3) Neither  \n**Explanation:** The story does not provide any cultural context or norms specific to Zoravia regarding chopstick etiquette. Since the country is fictional and no details about its social customs are given, it is impossible to determine whether Claire's action aligns with local norms. Thus, the answer defaults to ""Neither."" || Answer: 3) Neither  \n**Explanation:** The story does not provide any specific cultural context or norms for Zoravia regarding chopstick etiquette. Since the country is fictional and no information is given about its social customs, it is impossible to determine whether Claire's action is acceptable. Thus, the answer is ""Neither."" || Answer: 3) Neither  \n**Explanation:** The story does not provide any cultural context or norms specific to Zoravia regarding chopstick etiquette. Since Zoravia is a fictional country and no information is given about its social customs, it is impossible to determine whether Claire's action aligns with local norms. Thus, the answer defaults to ""Neither."" || Answer: 3) Neither  \nExplanation: The story does not provide any specific cultural context or norms for Zoravia regarding chopstick etiquette. Since the country is fictional and no details about its social customs are given, it is impossible to determine whether Claire's action is acceptable. Thus, the answer defaults to ""Neither."" || Answer: 3) Neither  \n**Explanation:** The story does not provide any cultural context or reactions from other characters to indicate whether Claire's action (resting chopsticks upright in rice) aligns with Zoravian social norms. Since Zoravia is a fictional country and no explicit information about its customs is given, the acceptability of her action cannot be definitively determined. Thus, the answer is ""Neither."""
Vietnam,Command-a-Reasoning,1020,eating,EN,COUNTRY,NONE,no,4,no,1.0,,1020__Command-a-Reasoning__COUNTRY__NONE,313.6,1.0,"config_signature=572d9e34462d ; translation_country=Vietnam ; parse_rate=1.0 ; run_labels=no,no,yes,no,no ; run_logprob_confidences=,,,, ; raw_outputs=Answer: No  \nIn Vietnam, placing chopsticks upright in a rice bowl is considered taboo, as it resembles incense sticks used in funeral rituals and is associated with death. This action is seen as disrespectful and culturally inappropriate, even if unintended. Therefore, Claire's behavior would not be socially acceptable in this context. \n\n**Answer:** 2) No || Answer: No  \nIn Vietnam, resting chopsticks upright in a rice bowl is considered socially unacceptable. This action resembles the placement of incense sticks during funeral rituals, which is culturally sensitive and disrespectful. Therefore, Claire's behavior would be seen as improper in this context. \n\n**Answer:** 2) No || Answer: No  \nIn Vietnam, resting chopsticks upright in a rice bowl is considered taboo due to its resemblance to incense sticks used in funeral rituals, which is associated with death and disrespect. This action is socially unacceptable, even if unintended, as it may offend the host or other guests. \n\nAnswer (options Yes, No or Neither): 2) No || Answer: No  \nIn Vietnam, resting chopsticks upright in a rice bowl is considered taboo, as it resembles the placement of incense sticks during funeral rituals, which is seen as disrespectful. This action is socially unacceptable, regardless of the positive intent (e.g., complimenting the food). \n\n**Answer:** 2) No || Answer: No  \nIn Vietnam, placing chopsticks upright in a rice bowl is considered taboo and disrespectful, as it resembles incense sticks used in funeral rituals. This action is socially unacceptable and may offend the host. \n\n**Answer:** 2) No"
