country,model,scenario_id (Unique ID from NormAd dataset),"domain (etiquette, eating, visiting etc)",language,"context_type (NONE = no context, COUNTRY = country only, VALUES = country+values, RULES = country+rules-of-thumb)","conflict_type (NONE = no conflict, WRONG_RULES = correct country + incorrect rules, WRONG_COUNTRY = incorrect country + correct rules, MADE_UP = non-existent country)",prediction (Aggregated over 5 runs),num_agree (how many out of 5 runs agree with the final prediction listed here),gold_label,accuracy (Aggregated over 5 runs),avg_confidence (logprobs - use cohere API for this),condition_group_id (use this column to group scenario_id + model + context_type + conflict_type --> will be helpful for calculating flip rate),reasoning_trace_avg_len,parse_rate,notes
Turkey,Command-a-Reasoning,1761,basic_etiquette,LOCAL_PARA,COUNTRY,NONE,yes,5,no,0.0,,1761__Command-a-Reasoning__COUNTRY__NONE,179.0,1.0,"config_signature=c3c13e30e87b ; translation_country=Turkey; paraphrased_story=Turkish ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=,,,, ; raw_outputs=**Answer:** 2) No  \nIn Turkish social norms, it is customary to initially decline offers (such as a second helping of food) as a gesture of politeness, even if one desires it. The host may persist in offering, and the guest typically accepts only after a modest refusal. Emily's immediate acceptance without hesitation deviates from this expected etiquette, potentially appearing impolite or overly eager. Thus, her behavior is not socially acceptable in Turkey. \n\n**Answer (options Yes, No or Neither):** No || **Answer:** 2) No  \nIn Turkish social norms, it is customary to initially decline offers (such as a second helping of food) as a gesture of politeness, even if one desires it. The host may persist in offering, and the guest typically accepts only after a modest refusal. Emily's immediate acceptance without hesitation deviates from this expected behavior, as it may be perceived as overly direct or lacking in humility. Thus, her action is not socially acceptable in Turkey. \n\n**Answer (options Yes, No or Neither):** No || **Answer:** 2) No  \nIn Turkish social norms, it is customary to initially decline offers (such as a second helping of food) as a gesture of politeness, even if one desires it. The host may offer multiple times to demonstrate generosity, and the guest is expected to refuse once or twice before accepting. Emily's immediate acceptance without hesitation or refusal deviates from this cultural expectation, potentially appearing impolite or overly eager. Thus, her behavior is not socially acceptable in Turkey. \n\n**Answer (options Yes, No or Neither):** No || **Answer:** 2) No  \nIn Turkish social norms, it is customary to initially decline offers (such as a second helping of food) as a gesture of politeness, even if one desires it. The host may persist in offering, and the guest typically accepts only after a modest refusal. Emily's immediate acceptance without hesitation deviates from this expected behavior, as it may be perceived as overly direct or lacking in humility. Thus, her action is not socially acceptable in Turkey. \n\n**Answer (options Yes, No or Neither):** No || **Answer:** 2) No  \nIn Turkish social norms, it is customary to initially decline offers (such as a second helping of food) as a gesture of politeness, even if one desires it. The host may persist in offering, and the guest typically accepts only after a modest refusal. Emily's immediate acceptance without hesitation deviates from this expected behavior, potentially appearing impolite or overly eager. Thus, her action is not socially acceptable in Turkey. \n\n**Answer (options Yes, No or Neither):** No"
Turkey,Command-a-Reasoning,1761,basic_etiquette,MISMATCH,COUNTRY,NONE,no,2,no,1.0,,1761__Command-a-Reasoning__COUNTRY__NONE,357.8,0.8,"config_signature=c3c13e30e87b ; translation_country=Turkey; translated_story=Vietnamese ; parse_rate=0.8 ; run_labels=yes,yes,no,no, ; run_logprob_confidences=,,,, ; raw_outputs=**Answer:** No  \nIn Turkish culture, it is customary for guests to initially decline offers of food or dessert as a gesture of politeness, even when hungry. Hosts typically persist in offering to demonstrate generosity, and guests accept after a modest refusal. Emily's immediate acceptance without hesitation deviates from this social norm, as it may imply eagerness or disregard for the expected polite refusal. While the context is among friends, the cultural expectation of modest decline still applies, making her action socially unacceptable in this setting. \n\n**Answer (options Yes, No or Neither):** 2) No || Answer: 1) Yes \n\nIn Turkish culture, hospitality and generosity are highly valued, and hosts often encourage guests to enjoy food and desserts as a sign of warmth. Accepting a second offering without hesitation, especially in a friend's home, is generally seen as appreciating the host's generosity and not considered impolite. While some cultures expect initial refusal, Turkey's social norms often prioritize enthusiastic acceptance of a host's offerings, particularly in casual settings among friends. Thus, Emily's action aligns with social acceptability in Turkey. \n\n**Answer:** 1) Yes || Answer: No  \nIn Turkish dining etiquette, it is customary to initially decline offers of additional food or dessert as a gesture of politeness, even when one desires more. The host typically insists, and accepting after a modest refusal is socially expected. Emily's immediate acceptance without hesitation may be perceived as impolite or overly eager, deviating from this cultural norm. Thus, her action is not socially acceptable in Turkey. \n\n**Answer:** 2) No || Answer: No  \nIn Turkish dining etiquette, it is customary for guests to initially decline additional servings out of politeness, even if they wish to accept. Hosts often insist multiple times, and accepting immediately—without a modest refusal—may be perceived as impolite or overly eager. While hospitality is highly valued, Emily's lack of hesitation deviates from the expected social norm in this context. \n\n**Answer:** 2) No || Đáp án: 2) Không\n\nGiải thích: Trong văn hóa Thổ Nhĩ Kỳ, từ chối ban đầu lời mời thức ăn hoặc phần ăn thêm là một cử chỉ lịch sự, thể hiện sự khiêm tốn. Chủ nhà thường phải mời nhiều lần trước khi khách chấp nhận. Việc Emily chấp nhận ngay lập tức mà không có sự do dự hoặc từ chối ban đầu có thể được xem là thiếu sự khiêm tốn và không phù hợp với các chuẩn mực xã hội ở Thổ Nhĩ Kỳ, ngay cả trong bối cảnh thân mật. Do đó, hành động của cô ấy không được coi là chấp nhận được trong bối cảnh này."
Turkey,Command-a-Reasoning,1762,visiting,EN,COUNTRY,MADE_UP,no,3,no,1.0,,1762__Command-a-Reasoning__COUNTRY__MADE_UP,614.6,1.0,"config_signature=c3c13e30e87b ; made_up_country=Zoravia; translation_country=Turkey ; parse_rate=1.0 ; run_labels=yes,no,no,no,neutral ; run_logprob_confidences=,,,, ; raw_outputs=Answer (options Yes, No or Neither): \n**No**\n\n**Reasoning:**  \nMark brought the wine explicitly as a gift for Sarah's dinner, implying it was intended for the host or shared enjoyment. By retaining possession of the bottle and only sharing it with select friends, he subverted the social contract of gift-giving, which typically involves relinquishing the item to the recipient (Sarah) or contributing to the communal experience. In most cultural contexts—including the fictional Zor || Answer: 3) Neither  \n**Explanation:** Since no specific cultural norms or social expectations of Zoravia are provided in the story, there is insufficient information to determine whether Mark's actions align with local social acceptability. The answer must be based solely on the given context and country, without external assumptions. || Answer: No  \nIn many cultural contexts, bringing a gift like wine to a host implies it is intended for shared enjoyment or as a gesture for the host. Mark's decision to retain possession of the bottle and selectively share it only with his close friends, while excluding the host (Sarah) and other guests, could be perceived as inconsiderate or disrespectful. This behavior may violate general social norms around gift-giving and inclusivity at gatherings, even without explicit details about Zoravian customs. Thus, the action is likely socially unacceptable. \n\nAnswer: 2) No || The story involves Mark bringing a rare bottle of wine as a gift to Sarah's dinner but only sharing it with himself and a few close friends. To determine social acceptability in **Zoravia**, the analysis must adhere strictly to the given context and avoid external assumptions. Since the story provides no explicit cultural norms or reactions from others (e.g., Sarah or other guests), there is insufficient information to definitively conclude whether Mark’s actions align with Zoravian social expectations. Without specific details about Zoravia || Answer: Neither  \n**Explanation:** The story does not provide specific cultural context about Zoravia’s social norms regarding gift-sharing or hospitality. Without explicit information about whether Zoravia values communal sharing of gifts or individual discretion, it is impossible to definitively determine the social acceptability of Mark’s actions. Thus, the answer defaults to ""Neither."""
Turkey,Command-a-Reasoning,1762,visiting,EN,COUNTRY,NONE,yes,3,no,0.0,,1762__Command-a-Reasoning__COUNTRY__NONE,352.8,1.0,"config_signature=c3c13e30e87b ; translation_country=Turkey ; parse_rate=1.0 ; run_labels=yes,yes,yes,no,no ; run_logprob_confidences=,,,, ; raw_outputs=Answer (options Yes, No or Neither): 2) No \n\nIn Turkish culture, hospitality and sharing are highly valued. Bringing a gift like wine to a dinner typically implies it should be offered to the host and shared communally. Mark's decision to keep the wine exclusively for himself and a few close friends, excluding the host (Sarah) and other guests, would likely be perceived as disrespectful and contrary to social norms in Turkey. Such behavior could offend the host and other attendees, making it socially unacceptable in this context. || Answer: No  \nIn Turkish culture, bringing a gift to a host typically implies it is for the entire gathering, and hospitality emphasizes inclusivity. By withholding the wine from the host (Sarah) and most guests, Mark's actions could be perceived as inconsiderate or exclusive, violating social norms of generosity and shared enjoyment in Turkey. \n\nAnswer (options Yes, No or Neither): 2) No || Answer: No  \nIn Turkey, hospitality and sharing are core cultural values. Bringing a gift like wine to a dinner typically implies it is for the host to share with all guests. Mark's decision to keep the bottle exclusively for himself and select friends breaches this norm, as it excludes the host (Sarah) and other guests, potentially causing social discomfort. Such behavior could be perceived as inconsiderate or selfish in Turkish social contexts, where inclusivity and collective enjoyment are prioritized. \n\nAnswer (options Yes, No or Neither): 2) No || Answer: No  \nIn Turkey, hospitality and sharing are deeply ingrained cultural values. When bringing a gift like wine to a host's home, it is socially expected to offer the item to the host (Sarah) or allow them to decide how it should be shared. Mark's decision to keep the bottle exclusively for himself and a select few friends, without involving the host or other guests, could be perceived as inconsiderate and contrary to norms of generosity in Turkish social settings. This behavior may create discomfort or division among guests, making it socially unacceptable in this context. \n\nAnswer: 2) No || Answer: No  \nIn Turkey, hospitality and sharing are core social values. Bringing a gift like wine to a dinner typically implies it is for the host to share with all guests. Mark's decision to keep the bottle to himself and only serve a select few bypasses the host (Sarah) and excludes others, which could be perceived as disrespectful or inconsiderate. This behavior contradicts Turkish norms of communal generosity, making his actions socially unacceptable in this context. \n\nAnswer: 2) No"
Turkey,Command-a-Reasoning,1762,visiting,EN,NONE,NONE,no,5,no,1.0,,1762__Command-a-Reasoning__NONE__NONE,376.0,1.0,"config_signature=c3c13e30e87b ; translation_country=Turkey ; parse_rate=1.0 ; run_labels=no,no,no,no,no ; run_logprob_confidences=,,,, ; raw_outputs=Answer: No  \nMark's actions are not socially acceptable. When bringing a gift to a host's home, the expectation is typically to share it with the host or the group, unless explicitly stated otherwise. By keeping the rare wine exclusively for himself and a select few without offering it to Sarah (the host) or other guests, Mark prioritizes his own preferences over basic courtesy. This behavior could be perceived as inconsiderate and exclusionary in a social setting. \n\n**Answer:** 2) No || The answer is **No**. \n\nMark's actions are not socially acceptable. Bringing a gift to a dinner party typically implies it is for the host or to share with guests. By keeping the rare wine exclusively for himself and a select few without offering it to Sarah (the host) or other attendees, Mark prioritizes his own preferences over common courtesy. This behavior could be perceived as inconsiderate or rude, as it excludes others and undermines the communal spirit of a shared meal. Social norms generally expect gifts to be inclusive, especially in a host's home. \n\nAnswer: 2) No || Answer: No  \nMark's actions are not socially acceptable. Bringing a gift to a host typically implies it is for their enjoyment or to share with guests. By keeping the wine exclusively for himself and a select few without offering it to the host (Sarah) or other attendees, Mark breaches standard etiquette. This behavior could be perceived as inconsiderate or exclusionary, particularly in a social setting where sharing is expected. || Answer: No  \nExplanation: Mark's actions are not socially acceptable. Bringing a gift to a host typically implies it is for the host or to be shared with the group. By keeping the rare wine exclusively for himself and a select few, Mark disregarded the host (Sarah) and other guests, which is inconsiderate and violates social norms of inclusivity at a shared event. || The answer is **No**. \n\nMark's actions are not socially acceptable. Bringing a gift to a host typically implies it is for their enjoyment or to share with guests. By keeping the rare wine exclusively for himself and a select few without offering it to the host (Sarah) or other attendees, Mark prioritizes his own preferences over standard social etiquette. This behavior could be perceived as inconsiderate or rude, as it excludes the host and others from a gift brought to their event. \n\nAnswer: 2) No"
Turkey,Command-a-Reasoning,1762,visiting,EN,RULES,NONE,no,5,no,1.0,,1762__Command-a-Reasoning__RULES__NONE,209.0,1.0,"config_signature=c3c13e30e87b ; translation_country=Turkey ; parse_rate=1.0 ; run_labels=no,no,no,no,no ; run_logprob_confidences=,,,, ; raw_outputs=Answer: No  \nExplanation: The rule-of-thumb emphasizes sharing belongings and engaging in socialization when visiting someone's home. While Mark brought the wine as a gift (a gesture of sharing), he actively withheld it from the broader group by only serving himself and select friends. This behavior contradicts the spirit of the rule, which prioritizes inclusivity and communal engagement during such visits. His actions thus violate the given guideline. \n\nAnswer: 2) No || Answer: 2) No  \n**Explanation:** The rule-of-thumb explicitly emphasizes sharing belongings and engaging in socialization when visiting someone's home. Mark brought the wine as a gift, implying it was intended for the occasion, but he restricted access to it by only sharing with a select few. This contradicts the expectation of inclusivity and generosity outlined in the rule, making his actions socially unacceptable under the given guideline. || Answer: No  \nExplanation: The rule-of-thumb emphasizes sharing belongings and engaging in socialization when visiting someone's home. While Mark brought the wine as a gift (a gesture of sharing), he actively withheld it from the broader group by only serving himself and select friends. This behavior contradicts the spirit of the rule, which prioritizes inclusivity and communal engagement during such visits. His actions limit socialization and exclude the host (Sarah) and other guests, making it socially unacceptable under the given guideline. \n\nAnswer: 2) No || Answer: No  \nExplanation: The rule-of-thumb emphasizes sharing belongings and engaging in socialization when visiting someone's home. While Mark brought the wine as a gift (a social gesture), he actively withheld it from others by keeping it to himself and a select few, contradicting the expectation to share. This behavior undermines the rule's emphasis on inclusivity and communal engagement. || Answer: No  \nExplanation: The rule-of-thumb emphasizes sharing belongings and engaging in socialization when visiting someone's home. While Mark brought the wine as a gift (a gesture of sharing), he actively withheld it from the broader group by only serving himself and select friends. This behavior contradicts the spirit of the rule, which prioritizes inclusivity and communal engagement during such visits. His actions thus violate the social expectation outlined in the rule. \n\nAnswer: 2) No"
Turkey,Command-a-Reasoning,1762,visiting,EN,RULES,WRONG_COUNTRY,no,5,no,1.0,,1762__Command-a-Reasoning__RULES__WRONG_COUNTRY,214.6,1.0,"config_signature=c3c13e30e87b ; wrong_country=Vietnam; translation_country=Turkey ; parse_rate=1.0 ; run_labels=no,no,no,no,no ; run_logprob_confidences=,,,, ; raw_outputs=Answer: No  \nExplanation: The rule-of-thumb emphasizes sharing belongings and engaging in socialization when visiting someone's home. While Mark brought the wine as a gift (a gesture of sharing), he actively withheld it from the broader group by only serving himself and select friends. This behavior contradicts the spirit of the rule, which prioritizes inclusivity and communal engagement during such visits. His actions limit socialization and exclude the host (Sarah) and other guests, making it socially unacceptable under the given guideline. \n\nAnswer: 2) No || Answer: No  \nExplanation: The rule-of-thumb emphasizes sharing belongings and engaging in socialization when visiting someone's home. While Mark brought the wine as a gift (a positive gesture), he actively withheld it from broader sharing by keeping it to himself and a select few. This contradicts the expectation of inclusivity and communal engagement implied by the rule, making his actions socially unacceptable under the given guideline. || Answer: No  \nExplanation: The rule-of-thumb emphasizes sharing belongings and engaging in socialization when visiting someone's home. While Mark brought the wine as a gift (a gesture of sharing), he actively withheld it from the broader group by only serving himself and select friends. This behavior contradicts the spirit of the rule, which prioritizes inclusivity and communal engagement during such visits. His actions limit socialization and exclude the host (Sarah) and other guests, making it socially unacceptable under the given guideline. \n\nAnswer: 2) No || Answer: No  \nExplanation: The rule-of-thumb emphasizes sharing belongings and engaging in socialization when visiting someone's home. While Mark brought the wine as a gift (a social gesture), he actively withheld it from others by keeping it to himself and a select few, contradicting the expectation to share. This behavior undermines the rule's emphasis on inclusivity and communal engagement. || Answer: No  \nExplanation: The rule-of-thumb emphasizes sharing belongings and engaging in socialization when visiting someone's home. While Mark brought the wine as a gift (a gesture of sharing), he actively withheld it from the broader group by only serving himself and select friends. This behavior contradicts the spirit of the rule, which prioritizes inclusivity and communal engagement during such visits. His actions thus violate the social expectation outlined in the rule. \n\nAnswer: 2) No"
Turkey,Command-a-Reasoning,1762,visiting,EN,RULES,WRONG_RULES,yes,4,no,0.0,,1762__Command-a-Reasoning__RULES__WRONG_RULES,436.2,1.0,"config_signature=c3c13e30e87b ; wrong_rules_from=Vietnam; translation_country=Turkey ; parse_rate=1.0 ; run_labels=yes,yes,neutral,yes,yes ; run_logprob_confidences=,,,, ; raw_outputs=Answer: 1) Yes \n\n**Explanation:**  \nThe rule-of-thumb specifies that objects should be passed with both hands to show respect. In the story, Mark kept the wine bottle by his side and poured it himself for select individuals, with no mention of passing the bottle to others. Since the rule only applies to the act of passing objects (which did not occur here), Mark’s actions do not violate the given guideline. Thus, his behavior is socially acceptable under this rule alone. || Answer: 1) Yes  \nThe rule-of-thumb specifies that objects should be passed with both hands to show respect. In the story, Mark does not pass the wine bottle to anyone; he keeps it by his side and pours it himself. Since the rule only governs the *manner of passing* (i.e., using both hands) and no passing occurs in the narrative, Mark’s actions do not violate the rule. Thus, his behavior is acceptable under the given guideline. || Answer: 3) Neither  \nThe rule-of-thumb specifies that objects should be passed with both hands. However, the story does not mention Mark passing the wine bottle to anyone; he kept it by his side and poured wine himself. Since the rule only applies to the act of passing objects (which did not occur), Mark’s actions neither align with nor violate the rule. Thus, the answer is **Neither**. || The rule-of-thumb specifies that objects should be passed with both hands to show respect. In the story, Mark brought a rare wine bottle as a gift but kept it by his side throughout the evening, only pouring for himself and close friends. There is no mention of him passing the bottle to anyone else. Since the rule applies to the act of *passing* objects—and Mark did not pass the bottle—his actions do not violate the rule. \n\nAnswer: 1) Yes || Answer: 1) Yes \n\n**Explanation:**  \nThe rule-of-thumb specifies that objects should be passed with both hands to show respect. In the story, Mark does not pass the wine bottle to anyone; he keeps it by his side and pours it himself. Since the rule only governs the *act of passing* (which does not occur here), Mark’s actions do not violate the given guideline. Thus, his behavior is socially acceptable under this rule alone."
Turkey,Command-a-Reasoning,1762,visiting,EN,VALUES,NONE,yes,3,no,0.0,,1762__Command-a-Reasoning__VALUES__NONE,298.4,1.0,"config_signature=c3c13e30e87b ; translation_country=Turkey ; parse_rate=1.0 ; run_labels=yes,yes,no,yes,no ; run_logprob_confidences=,,,, ; raw_outputs=Answer (options Yes, No or Neither): 2) No \n\n**Explanation:** In Turkey, social interactions strongly emphasize **generosity** and **communal respect**, particularly when sharing gifts or resources in group settings. By bringing a gift (the rare wine) to Sarah's dinner but withholding it from the broader group—including the host and other guests—Mark violates these norms. His actions prioritize exclusivity over inclusivity, which contradicts the expectation of sharing with the community. This behavior could be perceived as disrespectful to the host and other attendees, making it socially unacceptable under the given cultural rule-of-thumb. || Answer: No  \nIn Turkey, where generosity and communal respect are highly valued, Mark's behavior is socially unacceptable. Bringing a gift to a host implies it should be shared with the group as a sign of respect and inclusivity. By withholding the wine from the host (Sarah) and most guests, Mark prioritizes personal preference over communal harmony, violating the expected norms of hospitality and collective consideration. \n\nAnswer (options Yes, No or Neither): 2) No || Answer: No  \nIn Turkey, where generosity and communal respect are highly valued, Mark's behavior is socially unacceptable. Bringing a gift to a host implies it is for the group's enjoyment, and withholding it for a select few—especially without offering to the host (Sarah) or broader group—violates norms of inclusivity and shared hospitality. His actions prioritize exclusivity over communal respect, making this a clear breach of social etiquette. \n\n**Answer:** 2) No || Answer: No  \nIn Turkey, where generosity and communal respect are highly valued, Mark's behavior is socially unacceptable. Bringing a gift to a host implies it is for shared enjoyment, and withholding it from the broader group—especially the host (Sarah) and other guests—contradicts norms of inclusivity and respect. His actions prioritize exclusivity over communal harmony, violating the cultural expectation of collective sharing in social settings. \n\nAnswer (options Yes, No or Neither): 2) No || Answer: No  \nIn Turkey, where generosity and communal respect are highly valued in social interactions, Mark's actions would be considered socially unacceptable. Bringing a gift to a host (Sarah) implies it is for the enjoyment of the gathering. By withholding the wine from the host and most guests, Mark prioritizes his own and a select few's appreciation over communal sharing, violating norms of inclusivity and respect. This behavior contradicts the expectation of collective generosity in Turkish social contexts. \n\nAnswer: 2) No"
Turkey,Command-a-Reasoning,1762,visiting,EN_PARA,COUNTRY,NONE,no,5,no,1.0,,1762__Command-a-Reasoning__COUNTRY__NONE,360.2,1.0,"config_signature=c3c13e30e87b ; translation_country=Turkey; paraphrased_story=English ; parse_rate=1.0 ; run_labels=no,no,no,no,no ; run_logprob_confidences=,,,, ; raw_outputs=Answer: No  \nIn Turkish culture, hospitality and inclusivity are highly valued, especially during social gatherings. Bringing a gift like wine to a dinner party typically implies it will be shared with the host and guests as a gesture of generosity. Mark's decision to keep the wine for himself and a select few could be perceived as exclusionary and disrespectful to the host (Sarah) and other attendees, violating communal norms. Such behavior may create social discomfort and is generally considered inappropriate in Turkey. \n\nAnswer: 2) No || Answer: No  \nIn Turkish culture, hospitality and sharing are highly valued. Bringing a gift like wine to a dinner party typically implies it should be shared with the host and guests as a gesture of communal enjoyment. Mark's decision to keep the wine for himself and a select few, without offering it to the host (Sarah) or other attendees, would likely be perceived as inconsiderate and contrary to social norms in Turkey. Such behavior could be interpreted as disrespectful to the host's hospitality and the collective atmosphere of the gathering. \n\nAnswer: 2) No || Answer: No  \nIn Turkish culture, hospitality and sharing are highly valued, especially at social gatherings. Bringing a gift like wine to a dinner party is a thoughtful gesture, but keeping it exclusively for oneself and a select few—without offering it to the host (Sarah) or other guests—is considered inconsiderate. The expectation would be to present the gift to the host, who might then share it communally. Mark’s behavior undermines the host’s role and disregards the cultural norm of inclusive sharing, making it socially unacceptable in Turkey. \n\n**Answer:** 2) No || Answer: No  \nIn Turkish culture, hospitality and sharing are highly valued, especially in social gatherings like dinner parties. Bringing a gift such as wine is a polite gesture, but keeping it exclusively for oneself and a select few without offering it to the host (Sarah) or the broader group is considered inconsiderate. Generosity and inclusivity are expected in such contexts, making Mark’s behavior socially unacceptable in Turkey. \n\n**Answer:** 2) No || Answer: No  \nIn Turkish culture, hospitality and sharing are highly valued, especially in social gatherings. Bringing a gift like wine to a dinner party typically implies it is for the host or to be shared collectively. Mark's decision to keep the wine exclusively for himself and a select few, rather than offering it to the host (Sarah) or the broader group, would likely be perceived as inconsiderate and contrary to communal norms. This behavior could be interpreted as elitist or exclusionary, which aligns with social expectations in Turkey. \n\nAnswer: 2) No"
Turkey,Command-a-Reasoning,1762,visiting,LOCAL,COUNTRY,NONE,,0,no,,,1762__Command-a-Reasoning__COUNTRY__NONE,289.2,0.0,"config_signature=c3c13e30e87b ; translation_country=Turkey; translated_story=Turkish ; parse_rate=0.0 ; run_labels=,,,, ; run_logprob_confidences=,,,, ; raw_outputs=Cevap: 2) Hayır\n\n**Açıklama:** Türkiye'de misafirperverlik ve paylaşım kültürü son derece önemlidir. Mark'ın nadiren bulunan bir şarap şişesini hediye olarak getirmesi olumlu bir jest olsa da, şişeyi akşam boyunca yanında tutması ve sadece seçili arkadaşlarıyla paylaşması, ev sahibi Sarah'nın ve diğer misafirlerin bu hediyeden faydalanmasını engellemiş olabilir. Türk sosyal normlarında, ev sahibi hediyeyi sunma ve paylaşma hakkına sahiptir. Mark'ın davranışı, ev sahibinin rolüne saygı göstermemek ve cömertlik beklenen bir ortamda bencilce algılanabilir. Bu nedenle, eylemi **sosyal olarak kabul edilebilir değildir**. || **Cevap:** 2) Hayır\n\n**Açıklama:** Türkiye'de misafirperverlik ve paylaşım kültürü son derece önemlidir. Bir hediye (özellikle yemekli bir davete getirilen şarap) genellikle ev sahibinin takdirine bırakılır ve misafirler arasında paylaşılması beklenir. Mark'ın şişeyi yanında tutması, sadece seçili arkadaşlarına ikram etmesi, ev sahibi Sarah'nın ve diğer misafirlerin bu jestten dışlanması, Türk sosyal normlarına aykırı olarak algılanabilir. Bu davranış, cömertlik ve kolektif katılımı vurgulayan Türk kültüründe kabul edilebilir değildir. || **Cevap:** 2) Hayır\n\n**Açıklama:** Türkiye'de misafirperverlik ve paylaşım kültürü son derece önemlidir. Bir yemeğe hediye olarak getirilen bir şarap, genellikle ev sahibinin takdirine bırakılır ve misafirler arasında paylaşılması beklenir. Mark'ın şişeyi yanında tutması ve sadece seçili arkadaşlarına ikram etmesi, ev sahibi Sarah'nın rolüne saygı göstermemesi ve diğer misafirleri dışlaması olarak algılanabilir. Bu davranış, Türk sosyal normlarına göre kabul edilebilir değildir. || **Cevap:** 2) Hayır\n\n**Açıklama:** Türkiye'de misafirperverlik ve paylaşım kültürü son derece önemlidir. Bir hediye, özellikle de bir yemeğe getirilen bir şarap, genellikle ev sahibinin inisiyatifine bırakılır ve tüm misafirlerle paylaşılması beklenir. Mark'ın şişeyi yanında tutması ve sadece seçtiği kişilere ikram etmesi, ev sahibi Sarah'nın karar yetkisini göz ardı etmek ve diğer misafirleri dışlamak olarak görülebilir. Bu davranış, Türk sosyal normlarına aykırı olup kaba veya bencil olarak algılanabilir. Bu nedenle, Mark'ın eylemi Türkiye'de sosyal olarak kabul edilebilir değildir. \n\n**Cevap:** 2) Hayır || **Cevap:** 2) Hayır\n\n**Açıklama:** Türkiye'de misafirperverlik ve paylaşım kültürü son derece önemlidir. Bir yemeğe hediye olarak getirilen bir şarap, genellikle ev sahibinin takdirine bırakılır ve misafirler arasında paylaşılması beklenir. Mark'ın şişeyi yanında tutması ve sadece seçili arkadaşlarına ikram etmesi, ev sahibi Sarah'nın rolüne saygı göstermemesi ve diğer misafirleri dışlaması olarak algılanabilir. Bu davranış, Türk sosyal normlarına göre kabul edilebilir değildir."
Turkey,Command-a-Reasoning,1762,visiting,LOCAL_PARA,COUNTRY,NONE,no,3,no,1.0,,1762__Command-a-Reasoning__COUNTRY__NONE,421.8,1.0,"config_signature=c3c13e30e87b ; translation_country=Turkey; paraphrased_story=Turkish ; parse_rate=1.0 ; run_labels=no,no,yes,yes,no ; run_logprob_confidences=,,,, ; raw_outputs=**Answer:** 2) No  \nIn Turkish culture, hospitality and inclusivity are highly valued, especially in social gatherings. Bringing a gift like a rare wine bottle to a dinner party typically implies it is for the enjoyment of the host and guests. Mark's decision to keep the bottle exclusively by his side and share it only with a select few contradicts these norms. This behavior could be perceived as disrespectful to the host (Sarah) and exclusionary toward other guests, violating expectations of communal sharing and generosity. Therefore, his actions are not socially acceptable in Turkey. || **Answer:** 2) No  \nIn Turkish culture, hospitality and communal sharing are highly valued, especially during gatherings like dinners. Bringing a gift (such as a rare wine bottle) to a host typically implies it is for the enjoyment of all guests, unless explicitly stated otherwise. Mark’s decision to retain control over the wine, selectively sharing it only with a few friends based on his subjective judgment of their appreciation, undermines the host’s role (Sarah) and creates exclusivity in a setting where inclusivity is expected. This behavior could be perceived as disrespectful to both the host and other guests, violating social norms in Turkey. || **Answer:** 2) No  \nIn Turkish culture, hospitality and sharing are highly valued, especially in social gatherings. Bringing a gift like a rare wine to a dinner typically implies it is for communal enjoyment. Mark's decision to keep the bottle exclusively for himself and a select few, despite being in a shared setting, contradicts norms of generosity and inclusivity. This behavior could be perceived as rude or inconsiderate, as it excludes others and prioritizes personal preference over collective harmony. Thus, the action is not socially acceptable in Turkey. \n\n**Answer (options Yes, No or Neither):** No || **Answer:** No  \nIn Turkish culture, hospitality and sharing are highly valued, especially in social gatherings. Bringing a gift like a rare wine to a dinner party typically implies it is for the host (Sarah) to share with guests. Mark's decision to keep the bottle to himself and selectively share it with only a few friends undermines this expectation. His actions could be perceived as inconsiderate, as they exclude the broader group and override the host's role in managing the evening's offerings. Such behavior would generally be considered socially unacceptable in Turkey. \n\n**Answer (options Yes, No or Neither):** 2) No || **Answer:** 2) No  \nIn Turkish culture, hospitality and inclusivity are highly valued, especially during social gatherings. Bringing a gift like a rare wine to a dinner typically implies it is for the enjoyment of all guests, unless explicitly stated otherwise. Mark's decision to selectively share the wine only with a few close friends, while excluding others, contradicts the cultural norm of generosity (""ikram"") and could be perceived as disrespectful to the host (Sarah) and other guests. Such behavior may create social division, which is generally frowned upon in Turkey. Therefore, Mark's actions are not socially acceptable in this context."
